k2name	k2camp	isdwarf	teff	tefferr	kepmag	
206480348.0	3.0	1.0	5612.0	25.0	10.77	
206480167.0	3.0	1.0	3635.0	19.0	15.185	
206480132.0	3.0	1.0	5727.0	25.0	11.547	
206480117.0	3.0	1.0	5899.0	25.0	12.38	
206480058.0	3.0	0.0	4570.0	25.0	13.685	
206480032.0	3.0	0.0	3366.0	19.0	14.546	
206479626.0	3.0	1.0	5661.0	25.0	12.916	
206479356.0	3.0	0.0	4848.0	25.0	12.402	
206479260.0	3.0	1.0	5163.0	25.0	13.621	
206479252.0	3.0	1.0	5358.0	25.0	11.434	
206479075.0	3.0	1.0	6005.0	25.0	10.739	
206479020.0	3.0	0.0	4588.0	25.0	10.766	
206478839.0	3.0	1.0	3476.0	19.0	15.002	
206478716.0	3.0	1.0	5495.0	25.0	10.865	
206478617.0	3.0	1.0	6016.0	25.0	11.173	
206478475.0	3.0	1.0	3197.0	19.0	14.983	
206478446.0	3.0	1.0	5135.0	25.0	12.988	
206478323.0	3.0	1.0	5677.0	25.0	13.04	
206478219.0	3.0	1.0	5739.0	25.0	11.543	
206478002.0	3.0	1.0	5762.0	25.0	11.984	
206477696.0	3.0	1.0	5958.0	25.0	12.684	
206476978.0	3.0	1.0	3451.0	19.0	15.03	
206476964.0	3.0	1.0	5415.0	25.0	10.803	
206476915.0	3.0	0.0	4805.0	25.0	13.31	
206476769.0	3.0	1.0	3735.0	19.0	15.295	
206476744.0	3.0	1.0	5698.0	25.0	11.825	
206476737.0	3.0	1.0	3663.0	19.0	15.323	
206476656.0	3.0	1.0	5187.0	25.0	13.242	
206476530.0	3.0	0.0	4950.0	25.0	12.926	
206476377.0	3.0	1.0	5548.0	25.0	11.793	
206476223.0	3.0	0.0	4693.0	25.0	11.125	
206476150.0	3.0	1.0	5288.0	25.0	12.241	
206476006.0	3.0	1.0	6117.0	25.0	12.243	
206475981.0	3.0	0.0	4845.0	25.0	12.443	
206475771.0	3.0	1.0	5321.0	25.0	11.924	
206475667.0	3.0	1.0	5812.0	25.0	9.888	
206475525.0	3.0	1.0	5453.0	25.0	11.421	
206475021.0	3.0	1.0	5683.0	25.0	11.48	
206474695.0	3.0	1.0	6056.0	25.0	12.102	
206474003.0	3.0	1.0	5622.0	25.0	12.394	
206473982.0	3.0	1.0	5900.0	25.0	10.267	
206473960.0	3.0	1.0	3666.0	19.0	14.997	
206473876.0	3.0	0.0	4441.0	25.0	9.775	
206473426.0	3.0	1.0	6075.0	25.0	10.404	
206473308.0	3.0	1.0	6005.0	25.0	12.747	
206473193.0	3.0	1.0	5486.0	25.0	12.48	
206472995.0	3.0	1.0	5748.0	25.0	11.683	
206472814.0	3.0	1.0	3484.0	19.0	15.012	
206472563.0	3.0	1.0	4085.0	19.0	13.923	
206472405.0	3.0	1.0	5812.0	25.0	10.954	
206472339.0	3.0	1.0	5358.0	25.0	13.112	
206472198.0	3.0	1.0	5606.0	25.0	12.869	
206472168.0	3.0	1.0	5588.0	25.0	12.777	
206471980.0	3.0	1.0	5436.0	25.0	12.923	
206471682.0	3.0	1.0	5466.0	25.0	13.086	
206471681.0	3.0	1.0	5409.0	25.0	13.296	
206471671.0	3.0	1.0	5649.0	25.0	13.15	
206456223.0	3.0	1.0	5363.0	25.0	12.191	
206455812.0	3.0	1.0	6122.0	18.0	9.205	
206455746.0	3.0	1.0	5512.0	25.0	11.524	
206455701.0	3.0	1.0	5805.0	25.0	11.64	
206455683.0	3.0	1.0	5923.0	25.0	12.543	
206455599.0	3.0	1.0	5765.0	25.0	11.844	
206455222.0	3.0	0.0	5042.0	25.0	10.629	
206455138.0	3.0	1.0	5388.0	25.0	10.304	
206454993.0	3.0	1.0	5662.0	25.0	11.708	
206454833.0	3.0	1.0	6125.0	25.0	11.428	
206454714.0	3.0	1.0	5341.0	25.0	12.432	
206454652.0	3.0	1.0	5396.0	25.0	12.734	
206454553.0	3.0	1.0	6204.0	25.0	11.324	
206454290.0	3.0	1.0	4836.0	18.0	9.375	
206454221.0	3.0	1.0	5727.0	25.0	11.998	
206454208.0	3.0	1.0	5629.0	25.0	12.921	
206510510.0	3.0	1.0	5554.0	25.0	12.322	
206509672.0	3.0	1.0	5665.0	25.0	11.939	
206509277.0	3.0	1.0	5625.0	25.0	12.462	
206509203.0	3.0	1.0	5668.0	25.0	12.839	
206509088.0	3.0	0.0	4776.0	25.0	11.964	
206508902.0	3.0	1.0	5862.0	25.0	10.797	
206508622.0	3.0	1.0	5364.0	25.0	12.935	
206508337.0	3.0	1.0	5708.0	25.0	12.652	
206508287.0	3.0	1.0	5036.0	25.0	12.288	
206508251.0	3.0	1.0	5851.0	25.0	12.088	
206507842.0	3.0	1.0	5338.0	25.0	12.561	
206507471.0	3.0	1.0	5572.0	25.0	13.258	
206507329.0	3.0	0.0	4657.0	25.0	11.728	
206503981.0	3.0	1.0	5680.0	25.0	12.534	
206503881.0	3.0	1.0	5261.0	25.0	13.574	
206503816.0	3.0	1.0	4315.0	25.0	12.719	
206503637.0	3.0	1.0	5580.0	25.0	13.182	
206503284.0	3.0	1.0	5761.0	25.0	12.649	
206503050.0	3.0	1.0	5498.0	25.0	12.43	
206502859.0	3.0	1.0	5811.0	25.0	11.555	
206502214.0	3.0	1.0	4922.0	25.0	10.156	
206501471.0	3.0	1.0	5330.0	25.0	12.725	
206501247.0	3.0	1.0	5624.0	25.0	11.266	
206501240.0	3.0	1.0	5366.0	25.0	13.026	
206501145.0	3.0	1.0	5553.0	25.0	10.067	
206500942.0	3.0	1.0	6836.0	18.0	9.845	
206500801.0	3.0	1.0	5294.0	25.0	12.187	
206500636.0	3.0	1.0	5319.0	25.0	12.843	
206500488.0	3.0	1.0	5612.0	25.0	10.73	
206500466.0	3.0	1.0	5371.0	25.0	11.622	
206500450.0	3.0	1.0	5705.0	25.0	12.653	
206500323.0	3.0	1.0	5721.0	25.0	12.888	
206500297.0	3.0	1.0	5785.0	25.0	12.5	
206500035.0	3.0	1.0	5179.0	25.0	13.399	
206499956.0	3.0	1.0	5179.0	25.0	10.854	
206499799.0	3.0	1.0	5278.0	25.0	12.864	
206499668.0	3.0	1.0	6506.0	25.0	12.364	
206499463.0	3.0	1.0	5403.0	25.0	13.408	
206499078.0	3.0	1.0	5380.0	25.0	13.368	
206498940.0	3.0	1.0	5992.0	25.0	10.744	
206498827.0	3.0	1.0	4937.0	25.0	13.653	
206498729.0	3.0	1.0	5397.0	25.0	12.192	
206498696.0	3.0	1.0	5282.0	25.0	11.674	
206498364.0	3.0	1.0	5775.0	25.0	12.97	
206498278.0	3.0	1.0	5516.0	25.0	12.899	
206498275.0	3.0	1.0	5366.0	25.0	12.257	
206498201.0	3.0	1.0	5326.0	25.0	13.1	
206498196.0	3.0	1.0	5724.0	25.0	12.772	
206498043.0	3.0	1.0	5351.0	25.0	12.665	
206497842.0	3.0	1.0	5703.0	25.0	11.782	
206497738.0	3.0	1.0	6694.0	25.0	10.293	
206497686.0	3.0	1.0	3847.0	19.0	15.023	
206497645.0	3.0	1.0	5835.0	18.0	10.095	
206497613.0	3.0	1.0	5444.0	25.0	12.973	
206496618.0	3.0	1.0	5491.0	25.0	12.553	
206496528.0	3.0	1.0	6013.0	25.0	14.035	
206496413.0	3.0	1.0	5684.0	25.0	12.896	
206496376.0	3.0	1.0	5650.0	25.0	12.304	
206496339.0	3.0	1.0	4956.0	25.0	13.561	
206496116.0	3.0	1.0	3402.0	19.0	14.841	
206495934.0	3.0	1.0	5506.0	25.0	10.956	
206495851.0	3.0	1.0	5832.0	25.0	12.341	
206495533.0	3.0	1.0	5668.0	25.0	12.482	
206495511.0	3.0	1.0	5684.0	25.0	12.151	
206495369.0	3.0	1.0	5713.0	25.0	11.892	
206495240.0	3.0	1.0	3414.0	19.0	14.957	
206494869.0	3.0	1.0	5280.0	25.0	12.682	
206494796.0	3.0	1.0	5253.0	25.0	11.995	
206494702.0	3.0	1.0	6226.0	25.0	11.771	
206494671.0	3.0	1.0	5928.0	25.0	12.306	
206494359.0	3.0	1.0	6170.0	25.0	10.497	
206494264.0	3.0	1.0	5744.0	25.0	12.834	
206494005.0	3.0	1.0	5505.0	25.0	12.74	
206493968.0	3.0	1.0	4451.0	25.0	10.177	
206493555.0	3.0	1.0	5249.0	25.0	12.251	
206493378.0	3.0	1.0	6089.0	25.0	10.36	
206492774.0	3.0	1.0	5701.0	25.0	12.724	
206492751.0	3.0	1.0	5582.0	25.0	12.91	
206490392.0	3.0	1.0	5485.0	25.0	13.143	
206490189.0	3.0	0.0	3328.0	19.0	12.522	
206489919.0	3.0	1.0	4346.0	25.0	14.145	
206489821.0	3.0	1.0	5576.0	25.0	12.886	
206489810.0	3.0	0.0	3881.0	19.0	15.391	
206489658.0	3.0	1.0	5432.0	25.0	12.859	
206489539.0	3.0	1.0	5825.0	25.0	11.972	
206489474.0	3.0	1.0	4435.0	25.0	13.651	
206488811.0	3.0	1.0	5543.0	25.0	11.813	
206488767.0	3.0	1.0	4739.0	25.0	11.919	
206488713.0	3.0	1.0	6208.0	25.0	12.199	
206488236.0	3.0	1.0	3320.0	19.0	15.085	
206487933.0	3.0	1.0	5914.0	25.0	11.065	
206487879.0	3.0	1.0	3796.0	19.0	13.269	
206487629.0	3.0	1.0	5570.0	25.0	11.269	
206487438.0	3.0	1.0	6021.0	25.0	11.861	
206453849.0	3.0	1.0	5533.0	25.0	13.264	
206453555.0	3.0	1.0	5507.0	25.0	12.25	
206453540.0	3.0	1.0	6507.0	18.0	8.582	
206453502.0	3.0	1.0	6206.0	25.0	11.875	
206453456.0	3.0	1.0	5439.0	25.0	12.581	
206453059.0	3.0	1.0	5372.0	25.0	12.153	
206452483.0	3.0	1.0	5353.0	25.0	12.256	
206452179.0	3.0	1.0	5385.0	25.0	12.387	
206452155.0	3.0	1.0	5497.0	25.0	13.214	
206451888.0	3.0	1.0	6366.0	25.0	11.126	
206451618.0	3.0	1.0	5850.0	25.0	10.689	
206451499.0	3.0	0.0	3798.0	19.0	14.811	
206451405.0	3.0	1.0	5737.0	25.0	12.941	
206451240.0	3.0	1.0	5868.0	25.0	12.393	
206451106.0	3.0	1.0	5929.0	25.0	11.823	
206450994.0	3.0	1.0	5708.0	25.0	12.286	
206450967.0	3.0	1.0	5385.0	25.0	13.111	
206450959.0	3.0	1.0	5132.0	25.0	12.423	
206450857.0	3.0	1.0	6174.0	25.0	12.349	
206450787.0	3.0	1.0	5609.0	25.0	12.753	
206450709.0	3.0	1.0	4664.0	25.0	11.521	
206450521.0	3.0	1.0	6144.0	25.0	12.871	
206450452.0	3.0	1.0	5384.0	25.0	12.421	
206450256.0	3.0	1.0	6326.0	25.0	12.29	
206449991.0	3.0	1.0	3514.0	19.0	15.13	
206449807.0	3.0	1.0	5719.0	25.0	11.749	
206449771.0	3.0	1.0	5728.0	25.0	10.723	
206449703.0	3.0	1.0	4818.0	25.0	11.464	
206449553.0	3.0	1.0	5482.0	25.0	12.399	
206449008.0	3.0	1.0	7175.0	25.0	10.386	
206448881.0	3.0	1.0	6059.0	25.0	11.001	
206448530.0	3.0	1.0	5542.0	25.0	13.018	
206448528.0	3.0	1.0	5832.0	25.0	11.367	
206448457.0	3.0	1.0	5303.0	25.0	13.414	
206448450.0	3.0	1.0	5697.0	25.0	11.21	
206448380.0	3.0	1.0	5834.0	18.0	9.956	
206448284.0	3.0	1.0	6443.0	25.0	10.614	
206447783.0	3.0	1.0	5803.0	25.0	11.794	
206447700.0	3.0	1.0	6605.0	25.0	10.267	
206447099.0	3.0	1.0	5857.0	25.0	12.077	
206447086.0	3.0	1.0	6018.0	18.0	9.654	
206446914.0	3.0	1.0	5751.0	25.0	12.592	
206446699.0	3.0	1.0	5687.0	25.0	12.428	
206446175.0	3.0	1.0	5298.0	25.0	13.035	
206446147.0	3.0	1.0	3870.0	19.0	14.994	
206445852.0	3.0	1.0	3311.0	19.0	14.845	
206445812.0	3.0	1.0	5439.0	25.0	12.122	
206445656.0	3.0	1.0	5756.0	25.0	12.92	
206444990.0	3.0	1.0	5720.0	25.0	11.793	
206444785.0	3.0	1.0	4020.0	19.0	14.992	
206444703.0	3.0	1.0	6005.0	25.0	12.802	
206444230.0	3.0	1.0	6060.0	25.0	12.34	
206444049.0	3.0	1.0	5544.0	25.0	12.847	
206443877.0	3.0	1.0	5613.0	25.0	13.196	
206443846.0	3.0	1.0	4325.0	132.0	14.83	
206443830.0	3.0	1.0	5637.0	25.0	13.214	
206443677.0	3.0	1.0	5642.0	25.0	12.159	
206443479.0	3.0	1.0	5223.0	25.0	11.888	
206443338.0	3.0	1.0	5940.0	25.0	11.239	
206442969.0	3.0	1.0	5751.0	25.0	10.814	
206442832.0	3.0	1.0	3999.0	19.0	12.19	
206442815.0	3.0	1.0	5860.0	25.0	12.723	
206442806.0	3.0	1.0	5364.0	25.0	13.497	
206442638.0	3.0	1.0	5604.0	25.0	11.93	
206442365.0	3.0	1.0	5634.0	25.0	13.198	
206442345.0	3.0	1.0	5312.0	25.0	13.496	
206441940.0	3.0	1.0	5896.0	25.0	11.281	
206441669.0	3.0	1.0	3746.0	19.0	15.267	
206439513.0	3.0	1.0	6122.0	25.0	11.437	
206439467.0	3.0	1.0	5906.0	25.0	11.67	
206439314.0	3.0	1.0	6057.0	25.0	10.05	
206439155.0	3.0	1.0	5509.0	25.0	12.349	
206438700.0	3.0	1.0	5481.0	25.0	10.983	
206438527.0	3.0	0.0	4279.0	25.0	10.897	
206438236.0	3.0	1.0	5922.0	25.0	11.704	
206438209.0	3.0	1.0	3747.0	19.0	13.268	
206438004.0	3.0	1.0	5448.0	25.0	12.358	
206437978.0	3.0	1.0	5459.0	25.0	12.91	
206416005.0	3.0	1.0	5453.0	25.0	13.243	
206415728.0	3.0	1.0	5158.0	25.0	12.806	
206415167.0	3.0	0.0	3974.0	19.0	14.93	
206415008.0	3.0	1.0	6099.0	25.0	11.881	
206414841.0	3.0	0.0	4834.0	25.0	12.681	
206414782.0	3.0	0.0	4840.0	25.0	12.927	
206414493.0	3.0	1.0	6359.0	25.0	8.584	
206414488.0	3.0	1.0	5377.0	25.0	12.601	
206414416.0	3.0	1.0	5658.0	25.0	13.017	
206414382.0	3.0	1.0	6044.0	25.0	11.395	
206414361.0	3.0	1.0	3431.0	19.0	14.694	
206414047.0	3.0	1.0	5879.0	25.0	8.479	
206414026.0	3.0	1.0	5642.0	25.0	13.194	
206470393.0	3.0	1.0	5582.0	25.0	13.205	
206470389.0	3.0	1.0	5920.0	25.0	11.134	
206470267.0	3.0	1.0	6028.0	25.0	12.57	
206470214.0	3.0	1.0	3664.0	19.0	15.055	
206470153.0	3.0	1.0	5893.0	25.0	11.401	
206470130.0	3.0	1.0	5280.0	25.0	13.292	
206469798.0	3.0	1.0	6051.0	25.0	12.592	
206469703.0	3.0	0.0	4826.0	25.0	12.6	
206469434.0	3.0	1.0	6091.0	25.0	10.777	
206469210.0	3.0	1.0	5846.0	25.0	12.095	
206468993.0	3.0	1.0	3260.0	19.0	15.13	
206468984.0	3.0	0.0	4649.0	25.0	12.648	
206468877.0	3.0	1.0	5558.0	25.0	13.006	
206468775.0	3.0	1.0	5402.0	25.0	12.399	
206468773.0	3.0	1.0	5352.0	25.0	12.804	
206468725.0	3.0	0.0	3295.0	19.0	14.833	
206468661.0	3.0	1.0	6562.0	25.0	11.539	
206468397.0	3.0	1.0	5124.0	25.0	12.632	
206467974.0	3.0	1.0	6581.0	25.0	10.401	
206467930.0	3.0	1.0	3562.0	19.0	15.025	
206467725.0	3.0	1.0	5812.0	25.0	11.059	
206467305.0	3.0	0.0	3734.0	19.0	13.496	
206467230.0	3.0	1.0	5313.0	25.0	12.467	
206467120.0	3.0	1.0	5909.0	25.0	11.39	
206467035.0	3.0	1.0	6093.0	25.0	11.588	
206466910.0	3.0	1.0	5878.0	25.0	12.948	
206466765.0	3.0	1.0	5148.0	25.0	13.263	
206466472.0	3.0	1.0	5154.0	25.0	13.069	
206466429.0	3.0	1.0	6144.0	25.0	10.995	
206466298.0	3.0	1.0	6117.0	25.0	12.232	
206466176.0	3.0	1.0	5761.0	25.0	11.516	
206466118.0	3.0	1.0	5762.0	25.0	12.14	
206465925.0	3.0	1.0	5365.0	25.0	11.892	
206465769.0	3.0	1.0	6206.0	18.0	8.491	
206465189.0	3.0	1.0	6152.0	25.0	11.081	
206465145.0	3.0	1.0	5282.0	25.0	10.972	
206465121.0	3.0	1.0	5984.0	25.0	11.967	
206464931.0	3.0	1.0	6111.0	25.0	10.958	
206464663.0	3.0	1.0	5881.0	25.0	12.284	
206464602.0	3.0	1.0	5604.0	25.0	12.051	
206464567.0	3.0	1.0	6109.0	25.0	11.641	
206464528.0	3.0	1.0	5192.0	25.0	12.776	
206464426.0	3.0	1.0	5840.0	25.0	12.687	
206464365.0	3.0	1.0	6813.0	25.0	9.191	
206464343.0	3.0	1.0	5778.0	25.0	12.182	
206464336.0	3.0	1.0	5545.0	25.0	11.86	
206464173.0	3.0	1.0	5915.0	25.0	12.446	
206464119.0	3.0	1.0	5180.0	25.0	13.409	
206463870.0	3.0	1.0	6300.0	25.0	10.503	
206463671.0	3.0	1.0	5562.0	25.0	12.497	
206463590.0	3.0	1.0	5654.0	25.0	12.862	
206463539.0	3.0	1.0	5662.0	25.0	10.283	
206463526.0	3.0	1.0	5754.0	25.0	11.016	
206463522.0	3.0	0.0	4605.0	25.0	13.63	
206463480.0	3.0	1.0	5420.0	25.0	11.456	
206463402.0	3.0	1.0	5984.0	25.0	12.319	
206463381.0	3.0	1.0	4409.0	25.0	14.322	
206463357.0	3.0	0.0	4749.0	25.0	12.891	
206462859.0	3.0	0.0	4454.0	18.0	8.274	
206462806.0	3.0	1.0	4819.0	25.0	12.879	
206462436.0	3.0	1.0	5563.0	25.0	12.846	
206462413.0	3.0	1.0	5290.0	25.0	12.34	
206462319.0	3.0	1.0	5940.0	25.0	12.72	
206461969.0	3.0	1.0	5838.0	25.0	12.818	
206461907.0	3.0	1.0	3337.0	19.0	14.908	
206461893.0	3.0	1.0	6085.0	25.0	11.153	
206461830.0	3.0	1.0	6543.0	18.0	8.4	
206461776.0	3.0	1.0	6024.0	25.0	12.79	
206461725.0	3.0	1.0	5726.0	25.0	12.272	
206461416.0	3.0	1.0	5600.0	25.0	11.234	
206461117.0	3.0	1.0	5981.0	25.0	11.096	
206461012.0	3.0	1.0	5391.0	25.0	10.941	
206460950.0	3.0	1.0	5220.0	25.0	12.672	
206460939.0	3.0	1.0	5501.0	25.0	12.398	
206460915.0	3.0	1.0	5646.0	25.0	12.513	
206460910.0	3.0	1.0	5856.0	25.0	11.148	
206460823.0	3.0	0.0	4649.0	25.0	12.748	
206460806.0	3.0	1.0	6654.0	18.0	9.801	
206460759.0	3.0	1.0	6033.0	25.0	11.785	
206460244.0	3.0	1.0	5735.0	25.0	12.517	
206460173.0	3.0	1.0	5668.0	25.0	10.635	
206460021.0	3.0	1.0	5789.0	25.0	12.743	
206459801.0	3.0	1.0	5467.0	25.0	12.891	
206459780.0	3.0	1.0	6294.0	25.0	12.761	
206459558.0	3.0	1.0	5746.0	25.0	12.706	
206459547.0	3.0	1.0	5411.0	25.0	12.3	
206459343.0	3.0	1.0	6174.0	25.0	10.823	
206459175.0	3.0	1.0	5991.0	25.0	10.574	
206459167.0	3.0	1.0	5268.0	25.0	12.689	
206458976.0	3.0	1.0	5614.0	25.0	12.81	
206458632.0	3.0	1.0	5451.0	25.0	12.125	
206458015.0	3.0	1.0	5668.0	25.0	13.145	
206457936.0	3.0	1.0	5605.0	25.0	11.576	
206457837.0	3.0	1.0	5324.0	25.0	12.735	
206457774.0	3.0	1.0	3396.0	19.0	15.102	
206457362.0	3.0	1.0	5157.0	25.0	12.018	
206457216.0	3.0	1.0	4916.0	25.0	12.435	
206457118.0	3.0	1.0	6558.0	18.0	9.453	
206456647.0	3.0	1.0	5447.0	25.0	11.254	
206456526.0	3.0	1.0	5440.0	25.0	13.166	
206413811.0	3.0	1.0	5267.0	25.0	13.416	
206413786.0	3.0	1.0	5719.0	25.0	12.938	
206413425.0	3.0	1.0	5258.0	25.0	13.321	
206413231.0	3.0	1.0	5044.0	25.0	13.315	
206413104.0	3.0	1.0	5360.0	25.0	13.115	
206412919.0	3.0	1.0	6104.0	25.0	11.183	
206412436.0	3.0	1.0	5464.0	25.0	12.61	
206412430.0	3.0	1.0	5439.0	25.0	12.567	
206412394.0	3.0	1.0	5734.0	25.0	12.753	
206412322.0	3.0	1.0	5735.0	25.0	12.113	
206412162.0	3.0	1.0	5783.0	25.0	11.801	
206412120.0	3.0	1.0	6286.0	25.0	11.715	
206412009.0	3.0	1.0	5882.0	25.0	12.817	
206411932.0	3.0	1.0	5595.0	25.0	12.788	
206411891.0	3.0	1.0	5751.0	25.0	12.647	
206411831.0	3.0	1.0	5739.0	25.0	11.362	
206411490.0	3.0	1.0	4955.0	25.0	13.505	
206411364.0	3.0	1.0	3774.0	19.0	15.188	
206411233.0	3.0	1.0	5133.0	25.0	12.521	
206411208.0	3.0	1.0	5621.0	25.0	12.819	
206411100.0	3.0	1.0	5311.0	25.0	12.09	
206410845.0	3.0	1.0	5507.0	25.0	13.006	
206410536.0	3.0	1.0	5192.0	25.0	13.121	
206410215.0	3.0	0.0	4700.0	25.0	12.59	
206410173.0	3.0	1.0	6032.0	25.0	12.478	
206410129.0	3.0	1.0	3410.0	19.0	14.857	
206409852.0	3.0	1.0	6980.0	25.0	12.713	
206409744.0	3.0	0.0	4629.0	25.0	13.148	
206409656.0	3.0	1.0	5914.0	25.0	11.16	
206409509.0	3.0	1.0	5436.0	25.0	13.289	
206409426.0	3.0	1.0	6145.0	25.0	12.273	
206409161.0	3.0	1.0	6093.0	25.0	11.625	
206409070.0	3.0	1.0	6157.0	25.0	10.403	
206407941.0	3.0	1.0	5414.0	25.0	12.933	
206407674.0	3.0	1.0	5709.0	25.0	12.041	
206407376.0	3.0	1.0	3786.0	19.0	15.298	
206407228.0	3.0	1.0	5542.0	25.0	12.397	
206406990.0	3.0	0.0	3878.0	19.0	15.155	
206406824.0	3.0	1.0	5563.0	25.0	12.229	
206406521.0	3.0	1.0	6062.0	25.0	12.119	
206406488.0	3.0	1.0	5540.0	25.0	10.785	
206406292.0	3.0	1.0	6125.0	25.0	11.673	
206406249.0	3.0	1.0	5783.0	25.0	12.501	
206406247.0	3.0	1.0	5557.0	25.0	12.899	
206406134.0	3.0	1.0	5579.0	25.0	12.725	
206406037.0	3.0	1.0	5537.0	18.0	7.036	
206405651.0	3.0	1.0	5660.0	25.0	12.837	
206405414.0	3.0	1.0	5929.0	25.0	12.307	
206405405.0	3.0	1.0	3522.0	19.0	15.099	
206405359.0	3.0	0.0	4861.0	25.0	11.956	
206405223.0	3.0	1.0	3786.0	19.0	15.163	
206405047.0	3.0	1.0	5821.0	25.0	12.652	
206405005.0	3.0	1.0	5762.0	25.0	12.665	
206404913.0	3.0	1.0	5997.0	25.0	12.879	
206404790.0	3.0	1.0	5038.0	25.0	13.684	
206404716.0	3.0	1.0	5897.0	25.0	12.174	
206404701.0	3.0	1.0	3694.0	19.0	15.184	
206403818.0	3.0	1.0	5466.0	25.0	12.61	
206403799.0	3.0	1.0	5558.0	25.0	12.809	
206403588.0	3.0	1.0	5512.0	25.0	13.138	
206403226.0	3.0	0.0	4046.0	19.0	14.85	
206403207.0	3.0	1.0	5326.0	25.0	12.472	
206403034.0	3.0	1.0	5543.0	25.0	12.574	
206402984.0	3.0	1.0	5818.0	25.0	12.793	
206402392.0	3.0	1.0	3403.0	19.0	15.157	
206402081.0	3.0	1.0	5980.0	25.0	11.793	
206401995.0	3.0	1.0	5462.0	25.0	13.139	
206401489.0	3.0	1.0	5712.0	25.0	11.921	
206401227.0	3.0	1.0	6054.0	25.0	11.161	
206399235.0	3.0	1.0	5746.0	25.0	11.879	
206399225.0	3.0	1.0	5668.0	25.0	12.345	
206399208.0	3.0	1.0	5834.0	25.0	12.278	
206398565.0	3.0	0.0	4305.0	25.0	11.282	
206397755.0	3.0	1.0	5479.0	25.0	11.927	
206397253.0	3.0	1.0	5932.0	25.0	12.213	
206397247.0	3.0	1.0	5714.0	25.0	10.82	
206397015.0	3.0	1.0	6258.0	25.0	12.378	
206397007.0	3.0	1.0	5006.0	25.0	12.525	
206396937.0	3.0	1.0	6447.0	25.0	10.443	
206506913.0	3.0	1.0	5778.0	25.0	12.993	
206506201.0	3.0	1.0	6197.0	25.0	12.744	
206506058.0	3.0	1.0	5958.0	25.0	11.453	
206505771.0	3.0	1.0	6046.0	25.0	11.485	
206505655.0	3.0	0.0	3620.0	19.0	15.152	
206505242.0	3.0	1.0	5174.0	25.0	13.428	
206504898.0	3.0	1.0	5337.0	25.0	12.99	
206504785.0	3.0	1.0	5999.0	25.0	11.608	
206504577.0	3.0	1.0	5372.0	25.0	13.437	
206504455.0	3.0	1.0	5588.0	25.0	12.96	
206504254.0	3.0	1.0	5517.0	25.0	12.558	
206504207.0	3.0	1.0	5961.0	25.0	12.213	
206471580.0	3.0	1.0	5606.0	25.0	12.437	
206471551.0	3.0	1.0	4275.0	132.0	14.441	
206471411.0	3.0	1.0	5938.0	25.0	12.392	
206471382.0	3.0	1.0	4674.0	25.0	13.845	
206471294.0	3.0	1.0	5465.0	25.0	12.043	
206471280.0	3.0	1.0	5336.0	25.0	13.492	
206470806.0	3.0	1.0	5131.0	25.0	13.031	
206470643.0	3.0	1.0	5586.0	18.0	9.941	
206470562.0	3.0	1.0	5827.0	25.0	12.015	
206470420.0	3.0	1.0	5638.0	25.0	9.965	
206437943.0	3.0	1.0	6261.0	25.0	10.233	
206437874.0	3.0	1.0	3516.0	19.0	13.202	
206437807.0	3.0	1.0	6052.0	25.0	11.162	
206437758.0	3.0	1.0	5952.0	25.0	11.091	
206437700.0	3.0	1.0	5665.0	25.0	12.308	
206437680.0	3.0	1.0	5932.0	25.0	12.087	
206437565.0	3.0	1.0	6346.0	25.0	12.659	
206437312.0	3.0	1.0	5878.0	25.0	12.32	
206437226.0	3.0	1.0	5136.0	25.0	11.739	
206437155.0	3.0	0.0	4051.0	19.0	14.987	
206437103.0	3.0	1.0	4678.0	25.0	12.562	
206436985.0	3.0	1.0	5352.0	25.0	13.021	
206436892.0	3.0	1.0	5470.0	25.0	12.153	
206436663.0	3.0	1.0	5806.0	25.0	12.574	
206436600.0	3.0	1.0	5798.0	25.0	11.489	
206436350.0	3.0	1.0	5279.0	25.0	13.176	
206435739.0	3.0	1.0	5947.0	25.0	12.907	
206435709.0	3.0	1.0	5890.0	25.0	12.895	
206435685.0	3.0	1.0	-1.0	0.0	11.16	
206435605.0	3.0	1.0	5031.0	25.0	12.555	
206435360.0	3.0	1.0	6049.0	25.0	10.817	
206435286.0	3.0	1.0	5471.0	25.0	10.822	
206434713.0	3.0	1.0	5289.0	25.0	12.324	
206434608.0	3.0	0.0	4653.0	25.0	11.452	
206434584.0	3.0	1.0	5329.0	25.0	12.227	
206434552.0	3.0	1.0	5245.0	25.0	12.971	
206434462.0	3.0	1.0	5423.0	25.0	12.892	
206434400.0	3.0	1.0	5380.0	25.0	12.703	
206434399.0	3.0	1.0	5336.0	25.0	12.351	
206434342.0	3.0	1.0	4613.0	25.0	13.496	
206434276.0	3.0	1.0	5702.0	25.0	12.496	
206434236.0	3.0	1.0	6013.0	25.0	11.15	
206433987.0	3.0	1.0	5257.0	25.0	13.078	
206433802.0	3.0	1.0	6093.0	25.0	10.749	
206433671.0	3.0	0.0	4721.0	25.0	12.518	
206433596.0	3.0	1.0	6017.0	25.0	11.215	
206433263.0	3.0	1.0	5793.0	25.0	12.018	
206433205.0	3.0	1.0	3602.0	19.0	15.055	
206433101.0	3.0	1.0	3264.0	19.0	15.07	
